LineId,Time,Content,EventId,Date
307,2017-12-23 22:15:58.170,calculateCaloriesWithCache totalCalories=127761,E4,2017-12-23
315,2017-12-23 22:16:00.159,calculateCaloriesWithCache totalCalories=127782,E4,2017-12-23
322,2017-12-23 22:16:01.165,calculateCaloriesWithCache totalCalories=127782,E4,2017-12-23
329,2017-12-23 22:17:19.167,calculateCaloriesWithCache totalCalories=127782,E4,2017-12-23
335,2017-12-23 22:17:20.662,calculateCaloriesWithCache totalCalories=127824,E4,2017-12-23
342,2017-12-23 22:17:21.162,calculateCaloriesWithCache totalCalories=127867,E4,2017-12-23
349,2017-12-23 22:17:21.659,calculateCaloriesWithCache totalCalories=127910,E4,2017-12-23
356,2017-12-23 22:17:22.162,calculateCaloriesWithCache totalCalories=127953,E4,2017-12-23
363,2017-12-23 22:17:22.661,calculateCaloriesWithCache totalCalories=127996,E4,2017-12-23
370,2017-12-23 22:17:23.160,calculateCaloriesWithCache totalCalories=128039,E4,2017-12-23
377,2017-12-23 22:17:23.662,calculateCaloriesWithCache totalCalories=128081,E4,2017-12-23
384,2017-12-23 22:17:24.162,calculateCaloriesWithCache totalCalories=128124,E4,2017-12-23
391,2017-12-23 22:17:24.664,calculateCaloriesWithCache totalCalories=128146,E4,2017-12-23
398,2017-12-23 22:17:25.159,calculateCaloriesWithCache totalCalories=128210,E4,2017-12-23
405,2017-12-23 22:17:28.166,calculateCaloriesWithCache totalCalories=128210,E4,2017-12-23
411,2017-12-23 22:17:45.162,calculateCaloriesWithCache totalCalories=128231,E4,2017-12-23
418,2017-12-23 22:17:45.663,calculateCaloriesWithCache totalCalories=128274,E4,2017-12-23
425,2017-12-23 22:17:46.163,calculateCaloriesWithCache totalCalories=128317,E4,2017-12-23
432,2017-12-23 22:17:46.659,calculateCaloriesWithCache totalCalories=128360,E4,2017-12-23
439,2017-12-23 22:17:47.163,calculateCaloriesWithCache totalCalories=128403,E4,2017-12-23
446,2017-12-23 22:17:47.659,calculateCaloriesWithCache totalCalories=128424,E4,2017-12-23
453,2017-12-23 22:17:48.157,calculateCaloriesWithCache totalCalories=128467,E4,2017-12-23
460,2017-12-23 22:17:48.656,calculateCaloriesWithCache totalCalories=128510,E4,2017-12-23
467,2017-12-23 22:17:49.162,calculateCaloriesWithCache totalCalories=128553,E4,2017-12-23
474,2017-12-23 22:17:49.661,calculateCaloriesWithCache totalCalories=128595,E4,2017-12-23
481,2017-12-23 22:17:50.156,calculateCaloriesWithCache totalCalories=128638,E4,2017-12-23
488,2017-12-23 22:17:50.658,calculateCaloriesWithCache totalCalories=128660,E4,2017-12-23
495,2017-12-23 22:17:51.158,calculateCaloriesWithCache totalCalories=128703,E4,2017-12-23
502,2017-12-23 22:17:51.673,calculateCaloriesWithCache totalCalories=128745,E4,2017-12-23
509,2017-12-23 22:17:52.162,calculateCaloriesWithCache totalCalories=128788,E4,2017-12-23
516,2017-12-23 22:17:53.163,calculateCaloriesWithCache totalCalories=128810,E4,2017-12-23
523,2017-12-23 22:17:54.167,calculateCaloriesWithCache totalCalories=128831,E4,2017-12-23
530,2017-12-23 22:17:55.162,calculateCaloriesWithCache totalCalories=128853,E4,2017-12-23
537,2017-12-23 22:17:55.658,calculateCaloriesWithCache totalCalories=128874,E4,2017-12-23
544,2017-12-23 22:17:56.666,calculateCaloriesWithCache totalCalories=128895,E4,2017-12-23
551,2017-12-23 22:17:57.659,calculateCaloriesWithCache totalCalories=128917,E4,2017-12-23
558,2017-12-23 22:17:58.159,calculateCaloriesWithCache totalCalories=128960,E4,2017-12-23
566,2017-12-23 22:18:00.168,calculateCaloriesWithCache totalCalories=129002,E4,2017-12-23
573,2017-12-23 22:18:01.659,calculateCaloriesWithCache totalCalories=129024,E4,2017-12-23
580,2017-12-23 22:18:02.659,calculateCaloriesWithCache totalCalories=129045,E4,2017-12-23
587,2017-12-23 22:18:05.673,calculateCaloriesWithCache totalCalories=129067,E4,2017-12-23
594,2017-12-23 22:18:06.164,calculateCaloriesWithCache totalCalories=129067,E4,2017-12-23
601,2017-12-23 22:19:08.163,calculateCaloriesWithCache totalCalories=129131,E4,2017-12-23
608,2017-12-23 22:19:08.675,calculateCaloriesWithCache totalCalories=129238,E4,2017-12-23
615,2017-12-23 22:19:09.158,calculateCaloriesWithCache totalCalories=129281,E4,2017-12-23
622,2017-12-23 22:19:09.662,calculateCaloriesWithCache totalCalories=129324,E4,2017-12-23
629,2017-12-23 22:19:10.160,calculateCaloriesWithCache totalCalories=129366,E4,2017-12-23
636,2017-12-23 22:19:10.658,calculateCaloriesWithCache totalCalories=129409,E4,2017-12-23
643,2017-12-23 22:19:11.160,calculateCaloriesWithCache totalCalories=129452,E4,2017-12-23
650,2017-12-23 22:19:11.658,calculateCaloriesWithCache totalCalories=129516,E4,2017-12-23
657,2017-12-23 22:19:12.162,calculateCaloriesWithCache totalCalories=129602,E4,2017-12-23
664,2017-12-23 22:19:12.658,calculateCaloriesWithCache totalCalories=129623,E4,2017-12-23
671,2017-12-23 22:19:14.677,calculateCaloriesWithCache totalCalories=129923,E4,2017-12-23
678,2017-12-23 22:19:16.171,calculateCaloriesWithCache totalCalories=129923,E4,2017-12-23
691,2017-12-23 22:19:57.789,calculateCaloriesWithCache totalCalories=130052,E4,2017-12-23
698,2017-12-23 22:19:58.109,calculateCaloriesWithCache totalCalories=130052,E4,2017-12-23
781,2017-12-23 22:19:58.513,calculateCaloriesWithCache totalCalories=130116,E4,2017-12-23
801,2017-12-23 22:19:59.175,calculateCaloriesWithCache totalCalories=130159,E4,2017-12-23
808,2017-12-23 22:19:59.677,calculateCaloriesWithCache totalCalories=130201,E4,2017-12-23
816,2017-12-23 22:20:00.174,calculateCaloriesWithCache totalCalories=130266,E4,2017-12-23
823,2017-12-23 22:20:00.679,calculateCaloriesWithCache totalCalories=130330,E4,2017-12-23
830,2017-12-23 22:20:01.181,calculateCaloriesWithCache totalCalories=130351,E4,2017-12-23
837,2017-12-23 22:20:01.679,calculateCaloriesWithCache totalCalories=130394,E4,2017-12-23
844,2017-12-23 22:20:02.174,calculateCaloriesWithCache totalCalories=130458,E4,2017-12-23
851,2017-12-23 22:20:02.678,calculateCaloriesWithCache totalCalories=130501,E4,2017-12-23
858,2017-12-23 22:20:03.175,calculateCaloriesWithCache totalCalories=130544,E4,2017-12-23
865,2017-12-23 22:20:04.187,calculateCaloriesWithCache totalCalories=130587,E4,2017-12-23
872,2017-12-23 22:20:04.673,calculateCaloriesWithCache totalCalories=130608,E4,2017-12-23
879,2017-12-23 22:20:05.672,calculateCaloriesWithCache totalCalories=130630,E4,2017-12-23
886,2017-12-23 22:20:07.681,calculateCaloriesWithCache totalCalories=130651,E4,2017-12-23
893,2017-12-23 22:20:08.180,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
900,2017-12-23 22:20:13.180,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
906,2017-12-23 22:20:16.186,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
923,2017-12-23 22:24:22.214,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
931,2017-12-23 22:24:22.524,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
937,2017-12-23 22:24:52.200,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
943,2017-12-23 22:24:54.201,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
949,2017-12-23 22:24:59.206,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
969,2017-12-23 22:30:24.400,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
976,2017-12-23 22:30:24.355,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
983,2017-12-23 22:31:32.241,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
995,2017-12-23 22:31:59.652,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1003,2017-12-23 22:31:59.965,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1021,2017-12-23 22:33:10.244,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1032,2017-12-23 22:33:46.311,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1039,2017-12-23 22:33:46.622,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1049,2017-12-23 22:37:15.249,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1063,2017-12-23 22:39:25.310,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1072,2017-12-23 22:39:25.625,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1084,2017-12-23 22:45:49.273,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1090,2017-12-23 22:45:55.268,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1102,2017-12-23 22:51:03.275,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1113,2017-12-23 22:51:37.302,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1120,2017-12-23 22:51:37.615,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1126,2017-12-23 22:51:40.641,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1132,2017-12-23 22:51:49.298,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1144,2017-12-23 22:52:45.494,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1151,2017-12-23 22:52:45.810,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1157,2017-12-23 22:52:46.296,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1163,2017-12-23 22:52:52.301,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1175,2017-12-23 22:53:01.219,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1184,2017-12-23 22:53:01.539,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1190,2017-12-23 22:53:07.309,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1201,2017-12-23 22:53:12.731,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1210,2017-12-23 22:53:13.450,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1217,2017-12-23 22:54:55.346,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1229,2017-12-23 22:55:55.746,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1238,2017-12-23 22:55:56.620,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1268,2017-12-23 23:07:06.137,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1276,2017-12-23 23:07:06.453,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1282,2017-12-23 23:07:07.391,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1288,2017-12-23 23:07:50.274,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1295,2017-12-23 23:07:51.235,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1303,2017-12-23 23:08:09.248,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1310,2017-12-23 23:08:19.419,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1332,2017-12-23 23:14:24.399,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1340,2017-12-23 23:14:24.721,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1346,2017-12-23 23:14:25.422,calculateCaloriesWithCache totalCalories=130673,E4,2017-12-23
1352,2017-12-23 23:14:42.925,calculateCaloriesWithCache totalCalories=130715,E4,2017-12-23
1359,2017-12-23 23:14:43.426,calculateCaloriesWithCache totalCalories=130737,E4,2017-12-23
1366,2017-12-23 23:14:43.929,calculateCaloriesWithCache totalCalories=130758,E4,2017-12-23
1373,2017-12-23 23:14:44.425,calculateCaloriesWithCache totalCalories=130822,E4,2017-12-23
1380,2017-12-23 23:14:44.930,calculateCaloriesWithCache totalCalories=130865,E4,2017-12-23
1387,2017-12-23 23:14:45.429,calculateCaloriesWithCache totalCalories=130908,E4,2017-12-23
1394,2017-12-23 23:14:45.916,calculateCaloriesWithCache totalCalories=130951,E4,2017-12-23
1401,2017-12-23 23:14:46.425,calculateCaloriesWithCache totalCalories=131015,E4,2017-12-23
1408,2017-12-23 23:14:46.928,calculateCaloriesWithCache totalCalories=131079,E4,2017-12-23
1415,2017-12-23 23:14:47.421,calculateCaloriesWithCache totalCalories=131144,E4,2017-12-23
1422,2017-12-23 23:14:48.418,calculateCaloriesWithCache totalCalories=131165,E4,2017-12-23
1429,2017-12-23 23:14:48.922,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1436,2017-12-23 23:14:52.421,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1444,2017-12-23 23:16:23.420,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1456,2017-12-23 23:17:41.300,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1464,2017-12-23 23:17:41.309,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1476,2017-12-23 23:17:42.100,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1483,2017-12-23 23:17:42.397,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1491,2017-12-23 23:19:20.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1497,2017-12-23 23:19:21.455,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1506,2017-12-23 23:23:15.466,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1512,2017-12-23 23:23:19.463,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1525,2017-12-23 23:29:04.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1531,2017-12-23 23:29:05.448,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1555,2017-12-23 23:37:14.451,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1561,2017-12-23 23:37:16.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1570,2017-12-23 23:40:10.463,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1576,2017-12-23 23:40:14.457,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1584,2017-12-23 23:42:39.221,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1594,2017-12-23 23:46:07.464,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1600,2017-12-23 23:46:14.457,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1610,2017-12-23 23:50:48.718,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1618,2017-12-23 23:52:57.453,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1625,2017-12-23 23:53:00.450,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1631,2017-12-23 23:53:15.455,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1637,2017-12-23 23:53:17.467,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1643,2017-12-23 23:53:25.452,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1649,2017-12-23 23:53:31.452,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1655,2017-12-23 23:53:40.466,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1661,2017-12-23 23:53:42.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1667,2017-12-23 23:53:51.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1673,2017-12-23 23:53:57.459,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1680,2017-12-23 23:54:28.462,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1686,2017-12-23 23:54:29.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1692,2017-12-23 23:54:34.448,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1698,2017-12-23 23:54:35.460,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1704,2017-12-23 23:54:45.465,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1710,2017-12-23 23:54:47.465,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1716,2017-12-23 23:54:54.448,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1722,2017-12-23 23:54:56.468,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1729,2017-12-23 23:55:24.467,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1735,2017-12-23 23:55:25.456,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1742,2017-12-23 23:56:12.465,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1748,2017-12-23 23:56:13.454,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1754,2017-12-23 23:56:28.460,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1760,2017-12-23 23:56:35.460,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1767,2017-12-23 23:57:34.457,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1773,2017-12-23 23:57:42.464,calculateCaloriesWithCache totalCalories=131208,E4,2017-12-23
1798,2017-12-24 00:00:00.235,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1809,2017-12-24 00:00:00.628,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1815,2017-12-24 00:00:05.444,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1821,2017-12-24 00:00:06.451,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1832,2017-12-24 00:05:22.779,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1839,2017-12-24 00:06:16.871,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1846,2017-12-24 00:07:02.445,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1852,2017-12-24 00:07:04.447,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1858,2017-12-24 00:07:20.444,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1864,2017-12-24 00:07:21.447,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1872,2017-12-24 00:09:04.460,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1878,2017-12-24 00:09:06.450,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1884,2017-12-24 00:09:34.446,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1890,2017-12-24 00:09:35.448,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1897,2017-12-24 00:10:09.443,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1903,2017-12-24 00:10:10.446,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1909,2017-12-24 00:10:42.445,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1915,2017-12-24 00:10:43.447,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1922,2017-12-24 00:11:56.453,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1928,2017-12-24 00:11:57.449,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1938,2017-12-24 00:15:53.292,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1954,2017-12-24 00:25:16.445,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1960,2017-12-24 00:25:17.445,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
1969,2017-12-24 00:28:25.461,calculateCaloriesWithCache totalCalories=0,E4,2017-12-24
