LineId,Time,Content,EventId,Date
567,2017-12-23 22:18:00.171,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
574,2017-12-23 22:18:01.663,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
581,2017-12-23 22:18:02.661,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
588,2017-12-23 22:18:05.684,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
595,2017-12-23 22:18:06.168,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
602,2017-12-23 22:19:08.165,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
609,2017-12-23 22:19:08.686,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
616,2017-12-23 22:19:09.163,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
623,2017-12-23 22:19:09.668,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
630,2017-12-23 22:19:10.164,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
637,2017-12-23 22:19:10.661,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
644,2017-12-23 22:19:11.164,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
651,2017-12-23 22:19:11.661,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
658,2017-12-23 22:19:12.165,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
665,2017-12-23 22:19:12.662,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
672,2017-12-23 22:19:14.686,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
679,2017-12-23 22:19:16.177,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
692,2017-12-23 22:19:57.796,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
699,2017-12-23 22:19:58.112,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
789,2017-12-23 22:19:58.517,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
802,2017-12-23 22:19:59.178,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
809,2017-12-23 22:19:59.681,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
817,2017-12-23 22:20:00.177,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
824,2017-12-23 22:20:00.688,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
831,2017-12-23 22:20:01.186,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
838,2017-12-23 22:20:01.687,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
845,2017-12-23 22:20:02.178,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
852,2017-12-23 22:20:02.693,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
859,2017-12-23 22:20:03.179,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
866,2017-12-23 22:20:04.193,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
873,2017-12-23 22:20:04.676,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
880,2017-12-23 22:20:05.675,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
887,2017-12-23 22:20:07.686,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
894,2017-12-23 22:20:08.182,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
901,2017-12-23 22:20:13.184,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
907,2017-12-23 22:20:16.194,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
924,2017-12-23 22:24:22.215,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
932,2017-12-23 22:24:22.526,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
938,2017-12-23 22:24:52.210,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
944,2017-12-23 22:24:54.205,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
950,2017-12-23 22:24:59.210,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
970,2017-12-23 22:30:24.450,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
977,2017-12-23 22:30:24.358,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
984,2017-12-23 22:31:32.246,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
996,2017-12-23 22:31:59.655,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1004,2017-12-23 22:31:59.968,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1022,2017-12-23 22:33:10.248,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1033,2017-12-23 22:33:46.314,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1040,2017-12-23 22:33:46.624,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1050,2017-12-23 22:37:15.253,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1064,2017-12-23 22:39:25.313,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1073,2017-12-23 22:39:25.628,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1085,2017-12-23 22:45:49.278,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1091,2017-12-23 22:45:55.272,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1103,2017-12-23 22:51:03.278,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1114,2017-12-23 22:51:37.306,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1121,2017-12-23 22:51:37.618,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1127,2017-12-23 22:51:40.644,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1133,2017-12-23 22:51:49.315,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1145,2017-12-23 22:52:45.497,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1152,2017-12-23 22:52:45.813,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1158,2017-12-23 22:52:46.301,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1164,2017-12-23 22:52:52.306,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1176,2017-12-23 22:53:01.226,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1185,2017-12-23 22:53:01.544,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1191,2017-12-23 22:53:07.314,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1202,2017-12-23 22:53:12.737,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1211,2017-12-23 22:53:13.480,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1218,2017-12-23 22:54:55.361,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1230,2017-12-23 22:55:55.748,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1239,2017-12-23 22:55:56.640,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1269,2017-12-23 23:07:06.142,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1277,2017-12-23 23:07:06.455,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1283,2017-12-23 23:07:07.400,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1289,2017-12-23 23:07:50.279,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1296,2017-12-23 23:07:51.238,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1304,2017-12-23 23:08:09.253,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1311,2017-12-23 23:08:19.432,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1333,2017-12-23 23:14:24.401,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1341,2017-12-23 23:14:24.724,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1347,2017-12-23 23:14:25.434,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1353,2017-12-23 23:14:42.930,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1360,2017-12-23 23:14:43.432,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1367,2017-12-23 23:14:43.934,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1374,2017-12-23 23:14:44.431,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1381,2017-12-23 23:14:44.946,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1388,2017-12-23 23:14:45.434,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1395,2017-12-23 23:14:45.919,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1402,2017-12-23 23:14:46.431,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1409,2017-12-23 23:14:46.932,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1416,2017-12-23 23:14:47.432,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1423,2017-12-23 23:14:48.421,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1430,2017-12-23 23:14:48.932,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1437,2017-12-23 23:14:52.424,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1445,2017-12-23 23:16:23.424,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1457,2017-12-23 23:17:41.400,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1465,2017-12-23 23:17:41.310,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1477,2017-12-23 23:17:42.400,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1484,2017-12-23 23:17:42.401,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1492,2017-12-23 23:19:20.461,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1498,2017-12-23 23:19:21.464,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1507,2017-12-23 23:23:15.473,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1513,2017-12-23 23:23:19.467,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1526,2017-12-23 23:29:04.459,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1532,2017-12-23 23:29:05.452,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1556,2017-12-23 23:37:14.456,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1562,2017-12-23 23:37:16.460,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1571,2017-12-23 23:40:10.472,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1577,2017-12-23 23:40:14.462,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1585,2017-12-23 23:42:39.225,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1595,2017-12-23 23:46:07.467,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1601,2017-12-23 23:46:14.462,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1611,2017-12-23 23:50:48.722,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1619,2017-12-23 23:52:57.456,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1626,2017-12-23 23:53:00.453,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1632,2017-12-23 23:53:15.464,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1638,2017-12-23 23:53:17.472,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1644,2017-12-23 23:53:25.456,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1650,2017-12-23 23:53:31.458,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1656,2017-12-23 23:53:40.475,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1662,2017-12-23 23:53:42.460,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1668,2017-12-23 23:53:51.470,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1674,2017-12-23 23:53:57.463,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1681,2017-12-23 23:54:28.467,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1687,2017-12-23 23:54:29.459,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1693,2017-12-23 23:54:34.452,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1699,2017-12-23 23:54:35.465,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1705,2017-12-23 23:54:45.470,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1711,2017-12-23 23:54:47.469,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1717,2017-12-23 23:54:54.451,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1723,2017-12-23 23:54:56.476,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1730,2017-12-23 23:55:24.472,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1736,2017-12-23 23:55:25.460,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1743,2017-12-23 23:56:12.474,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1749,2017-12-23 23:56:13.457,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1755,2017-12-23 23:56:28.464,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1761,2017-12-23 23:56:35.467,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1768,2017-12-23 23:57:34.464,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1774,2017-12-23 23:57:42.470,calculateAltitudeWithCache totalAltitude=240,E3,2017-12-23
1799,2017-12-24 00:00:00.235,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1810,2017-12-24 00:00:00.628,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1816,2017-12-24 00:00:05.444,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1822,2017-12-24 00:00:06.451,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1833,2017-12-24 00:05:22.779,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1840,2017-12-24 00:06:16.871,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1847,2017-12-24 00:07:02.445,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1853,2017-12-24 00:07:04.447,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1859,2017-12-24 00:07:20.444,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1865,2017-12-24 00:07:21.447,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1873,2017-12-24 00:09:04.460,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1879,2017-12-24 00:09:06.450,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1885,2017-12-24 00:09:34.446,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1891,2017-12-24 00:09:35.448,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1898,2017-12-24 00:10:09.443,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1904,2017-12-24 00:10:10.446,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1910,2017-12-24 00:10:42.445,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1916,2017-12-24 00:10:43.448,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1923,2017-12-24 00:11:56.454,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1929,2017-12-24 00:11:57.450,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1939,2017-12-24 00:15:53.292,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1955,2017-12-24 00:25:16.445,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1961,2017-12-24 00:25:17.445,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
1970,2017-12-24 00:28:25.461,calculateAltitudeWithCache totalAltitude=0,E3,2017-12-24
